Time x y psi vx steer throttle
32.8000 29.2547 41.9346 2.4851 0.2555 0.1786 -430.2297
32.8200 29.2555 41.9440 2.4850 0.2755 -0.2356 -24.0301
32.8400 29.2540 41.9511 2.4850 0.2454 0.4000 287.7050
32.8600 29.2511 41.9554 2.4849 0.2464 -0.0114 -3.9625
32.8800 29.2463 41.9572 2.4849 0.2625 0.1643 500.0000
32.9000 29.2428 41.9613 2.4852 0.2548 -0.1364 -450.6159
32.9200 29.2387 41.9643 2.4841 0.2550 -0.2206 -87.8816
32.9400 29.2354 41.9683 2.4844 0.2517 -0.1559 -312.3996
32.9600 29.2312 41.9711 2.4835 0.2447 -0.1495 -500.0000
32.9800 29.2280 41.9750 2.4838 0.2174 0.4000 500.0000
33.0000 29.2233 41.9760 2.4841 0.1815 -0.4000 -149.2356
33.0200 29.2211 41.9791 2.4845 0.1580 0.2847 74.9120
33.0400 29.2173 41.9794 2.4848 0.1690 0.1338 -46.6153
33.0600 29.2153 41.9824 2.4851 0.1462 -0.4000 500.0000
33.0800 29.2137 41.9851 2.4831 0.1819 -0.4000 119.1832
33.1000 29.2114 41.9880 2.4835 0.1413 0.4000 -500.0000
33.1200 29.2078 41.9880 2.4840 0.1151 -0.3371 196.7208
33.1400 29.2065 41.9901 2.4845 0.1075 -0.1691 -233.4513
33.1600 29.2048 41.9914 2.4834 0.1369 -0.4000 89.1020
33.1800 29.2026 41.9930 2.4845 0.1595 0.3798 275.5031
33.2000 29.1998 41.9946 2.4837 0.1402 -0.3628 500.0000
33.2200 29.1991 41.9983 2.4830 0.1041 0.4000 -165.1970
33.2400 29.1970 41.9990 2.4824 0.0730 0.4000 219.9164
33.2600 29.1952 41.9991 2.4842 0.0643 -0.0252 -500.0000
33.2800 29.1938 41.9993 2.4836 0.0635 -0.0262 -97.5744
33.3000 29.1930 42.0003 2.4845 0.0531 -0.1729 346.3887
33.3200 29.1925 42.0015 2.4829 0.0501 0.0142 -130.6522
33.3400 29.1919 42.0024 2.4837 0.0466 -0.0850 291.5200
33.3600 29.1916 42.0035 2.4821 0.0145 0.4000 133.7516
33.3800 29.1916 42.0039 2.4830 0.0233 0.1214 -132.6526
33.4000 29.1916 42.0047 2.4814 -0.0157 0.4000 -382.0929
33.4200 29.1920 42.0048 2.4823 0.0136 -0.3017 254.2542
33.4400 29.1918 42.0049 2.4857 0.0197 0.0039 435.8018
33.4600 29.1917 42.0054 2.4865 0.0015 -0.2497 253.1414
33.4800 29.1921 42.0060 2.4849 0.0017 -0.0114 -67.4012
33.5000 29.1922 42.0062 2.4858 0.0164 0.1157 353.2165
33.5200 29.1924 42.0070 2.4842 0.0235 -0.0040 500.0000
33.5400 29.1922 42.0075 2.4851 0.0072 -0.2345 293.4577
33.5600 29.1925 42.0081 2.4834 -0.0244 0.3789 51.6269
33.5800 29.1931 42.0081 2.4843 -0.0042 -0.2373 -22.7425
33.6000 29.1931 42.0080 2.4877 -0.0359 0.2916 -500.0000
33.6200 29.1935 42.0072 2.4936 -0.0684 0.4000 98.6510
33.6400 29.1941 42.0058 2.5020 -0.1086 0.4000 -490.1962
33.6600 29.1952 42.0037 2.5130 -0.1287 0.2528 81.9372
33.6800 29.1964 42.0010 2.5264 -0.1216 -0.0902 -130.6448
33.7000 29.1973 41.9980 2.5424 -0.1005 -0.1703 365.1954
33.7200 29.1977 41.9951 2.5608 -0.1113 0.0716 -500.0000
33.7400 29.1982 41.9916 2.5818 -0.1485 0.4000 -447.3596
33.7600 29.1991 41.9875 2.6053 -0.1843 0.4000 -409.7102
33.7800 29.2005 41.9827 2.6312 -0.1609 -0.2471 -177.3498
33.8000 29.2014 41.9777 2.6597 -0.1215 -0.4000 -7.0859
33.8200 29.2015 41.9727 2.6907 -0.1554 0.4000 -500.0000
33.8400 29.2023 41.9671 2.7243 -0.1616 0.1649 8.3254
33.8600 29.2031 41.9611 2.7603 -0.1900 0.4000 -285.5125
33.8800 29.2045 41.9544 2.7988 -0.1911 0.1715 213.0123
33.9000 29.2061 41.9473 2.8399 -0.2180 0.4000 -419.3556
33.9200 29.2082 41.9396 2.8834 -0.2170 0.1238 -208.3398
33.9400 29.2106 41.9316 2.9295 -0.1656 -0.3292 500.0000
33.9600 29.2122 41.9233 2.9781 -0.1530 0.0006 -464.3146
33.9800 29.2139 41.9146 3.0292 -0.1042 -0.3037 123.5891
34.0000 29.2150 41.9057 3.0828 -0.0526 -0.2861 259.6589
34.0200 29.2155 41.8964 3.1389 -0.0164 -0.0786 257.4200
34.0400 29.2158 41.8867 3.1975 0.0469 -0.4000 80.3152
34.0600 29.2154 41.8767 3.2587 0.0886 0.1906 -405.1214
34.0800 29.2148 41.8670 3.3173 0.1422 0.2862 61.1904
34.1000 29.2136 41.8575 3.3734 0.2062 0.4000 335.0128
34.1200 29.2115 41.8481 3.4270 0.2229 -0.1518 500.0000
34.1400 29.2095 41.8391 3.4781 0.2739 0.4000 -268.1245
34.1600 29.2068 41.8302 3.5267 0.3030 0.1653 -254.0360
34.1800 29.2038 41.8216 3.5728 0.2822 -0.4000 -206.6238
34.2000 29.2013 41.8135 3.6163 0.3270 0.4000 -203.7511
34.2200 29.1980 41.8055 3.6574 0.3016 -0.4000 -231.5569
34.2400 29.1953 41.7982 3.6959 0.2909 -0.2540 114.0039
34.2600 29.1927 41.7913 3.7319 0.2618 -0.4000 -238.8381
34.2800 29.1905 41.7851 3.7654 0.2453 -0.2600 -44.3327
34.3000 29.1885 41.7795 3.7965 0.2620 0.0654 432.0252
34.3200 29.1861 41.7741 3.8250 0.2719 0.0685 -15.4728
34.3400 29.1834 41.7688 3.8509 0.2708 0.0289 -500.0000
34.3600 29.1805 41.7638 3.8744 0.3104 0.4000 258.1306
34.3800 29.1768 41.7586 3.8954 0.2955 -0.2677 500.0000
34.4000 29.1731 41.7539 3.9138 0.2782 -0.2287 121.0820
34.4200 29.1695 41.7497 3.9298 0.2567 -0.2488 -34.1360
34.4400 29.1659 41.7460 3.9432 0.2604 0.0854 -278.7534
34.4600 29.1620 41.7426 3.9541 0.2476 -0.1949 321.1864
34.4800 29.1580 41.7395 3.9626 0.2716 0.2043 500.0000
34.5000 29.1534 41.7363 3.9685 0.2942 0.2296 231.8463
34.5200 29.1483 41.7331 3.9718 0.3116 0.1299 500.0000
34.5400 29.1427 41.7297 3.9728 0.2761 -0.4000 -171.2312
34.5600 29.1374 41.7271 3.9712 0.2685 0.0208 -448.0218
34.5800 29.1332 41.7237 3.9712 0.2393 0.3409 -0.0369
34.6000 29.1315 41.7188 3.9714 0.2496 0.0995 117.1789
34.6200 29.1274 41.7158 3.9716 0.2367 0.1288 -137.9208
34.6400 29.1257 41.7108 3.9717 0.2440 0.0080 492.9341
34.6600 29.1217 41.7080 3.9719 0.2350 -0.2480 105.6874
34.6800 29.1181 41.7048 3.9702 0.2510 -0.4000 -232.0656
34.7000 29.1140 41.7018 3.9705 0.2416 -0.2369 328.0610
34.7200 29.1103 41.6987 3.9687 0.2030 0.3767 -500.0000
34.7400 29.1073 41.6959 3.9694 0.1974 0.1995 222.7741
34.7600 29.1060 41.6917 3.9694 0.1924 -0.0662 59.0532
34.7800 29.1025 41.6897 3.9695 0.1935 -0.2570 -320.2307
34.8000 29.1003 41.6864 3.9686 0.1562 0.4000 -251.5168
34.8200 29.0989 41.6835 3.9702 0.1855 0.3697 -165.8463
34.8400 29.0968 41.6804 3.9693 0.1568 -0.3059 -500.0000
34.8600 29.0930 41.6796 3.9686 0.1276 0.4000 349.2656
34.8800 29.0919 41.6771 3.9679 0.1216 -0.0741 -176.7396
34.9000 29.0892 41.6763 3.9678 0.1124 0.1066 3.0008
34.9200 29.0889 41.6736 3.9677 0.0994 -0.1181 -201.4387
34.9400 29.0865 41.6731 3.9675 0.1075 -0.0470 294.8232
34.9600 29.0862 41.6704 3.9674 0.1134 -0.0043 472.0023
34.9800 29.0836 41.6698 3.9673 0.1115 0.0525 201.7948
35.0000 29.0833 41.6670 3.9671 0.1249 0.0819 469.8663
35.0200 29.0805 41.6662 3.9670 0.1277 -0.0953 -409.0504
35.0400 29.0800 41.6632 3.9669 0.0971 -0.4000 246.8480
35.0600 29.0776 41.6627 3.9667 0.1090 -0.0600 500.0000
35.0800 29.0773 41.6600 3.9666 0.0817 -0.4000 500.0000
35.1000 29.0751 41.6598 3.9664 0.0455 0.4000 -169.0284
35.1200 29.0757 41.6580 3.9663 0.0660 0.1601 500.0000
35.1400 29.0738 41.6581 3.9662 0.0865 -0.2015 229.5689
35.1600 29.0738 41.6557 3.9660 0.0869 0.0746 -462.4981
35.1800 29.0715 41.6554 3.9659 0.0925 -0.1271 -408.5735
35.2000 29.0715 41.6529 3.9658 0.0729 -0.1714 -350.3109
35.2200 29.0694 41.6528 3.9656 0.0381 0.4000 -65.4005
35.2400 29.0701 41.6511 3.9655 0.0567 0.2023 82.4490
35.2600 29.0683 41.6513 3.9654 0.0819 -0.3439 -313.3298
35.2800 29.0684 41.6490 3.9652 0.0469 -0.4000 -76.4034
35.3000 29.0667 41.6493 3.9651 0.0742 -0.4000 -500.0000
35.3200 29.0669 41.6471 3.9649 0.1114 0.4000 243.1538
35.3400 29.0643 41.6464 3.9648 0.1227 -0.0577 469.2023
35.3600 29.0638 41.6435 3.9647 0.1509 0.4000 178.3707
35.3800 29.0610 41.6420 3.9648 0.1209 0.2708 -500.0000
35.4000 29.0609 41.6388 3.9650 0.0889 -0.4000 145.6975
35.4200 29.0589 41.6383 3.9652 0.0917 -0.0489 -111.7737
35.4400 29.0592 41.6355 3.9653 0.1053 0.2242 -432.0602
35.4600 29.0570 41.6347 3.9655 0.1079 -0.4000 392.1124
35.4800 29.0556 41.6330 3.9643 0.0970 0.0489 -500.0000
35.5000 29.0547 41.6312 3.9656 0.0784 -0.1567 -379.5938
35.5200 29.0538 41.6299 3.9644 0.1095 -0.4000 -129.7444
35.5400 29.0527 41.6279 3.9657 0.1481 0.4000 341.1815
35.5600 29.0508 41.6257 3.9645 0.1417 0.0792 37.7176
35.5800 29.0492 41.6233 3.9658 0.1267 -0.1814 58.7107
35.6000 29.0476 41.6213 3.9646 0.1482 -0.4000 335.0421
35.6200 29.0453 41.6194 3.9652 0.1571 0.0445 500.0000
35.6400 29.0432 41.6171 3.9639 0.1272 0.3452 -28.2225
35.6600 29.0417 41.6149 3.9651 0.1629 0.4000 335.0499
35.6800 29.0396 41.6124 3.9639 0.1543 0.0873 -69.6297
35.7000 29.0379 41.6098 3.9652 0.1870 0.3722 258.4837
35.7200 29.0356 41.6069 3.9641 0.1566 -0.4000 -478.8574
35.7400 29.0317 41.6062 3.9634 0.1707 -0.1879 -174.5994
35.7600 29.0300 41.6031 3.9626 0.1751 -0.0530 412.7800
35.7800 29.0269 41.6012 3.9629 0.1704 0.0540 -11.8175
35.8000 29.0261 41.5973 3.9630 0.1492 -0.2193 -171.5390
35.8200 29.0233 41.5958 3.9632 0.1092 0.4000 -452.6878
35.8400 29.0234 41.5928 3.9634 0.0742 -0.3342 -480.7418
35.8600 29.0216 41.5924 3.9636 0.1033 -0.2756 500.0000
35.8800 29.0217 41.5895 3.9637 0.1066 -0.0373 495.2069
35.9000 29.0194 41.5888 3.9638 0.1068 -0.0612 -385.7745
35.9200 29.0194 41.5858 3.9639 0.1425 0.4000 132.4694
35.9400 29.0166 41.5845 3.9640 0.1085 0.3197 -500.0000
35.9600 29.0166 41.5816 3.9641 0.1221 0.1642 -45.2995
35.9800 29.0141 41.5806 3.9642 0.0913 0.3017 -369.0574
36.0000 29.0143 41.5779 3.9643 0.0694 -0.1932 -391.8748
36.0200 29.0125 41.5776 3.9644 0.0476 0.2075 -282.8093
36.0400 29.0133 41.5756 3.9645 0.0696 0.2699 -100.1515
36.0600 29.0115 41.5754 3.9646 0.0895 -0.1727 376.2206
36.0800 29.0118 41.5727 3.9647 0.1168 0.4000 -500.0000
36.1000 29.0093 41.5718 3.9648 0.1286 -0.1541 -82.8376
36.1200 29.0090 41.5686 3.9648 0.1256 0.0226 -377.5698
36.1400 29.0064 41.5675 3.9649 0.0856 0.3925 -500.0000
36.1600 29.0067 41.5650 3.9650 0.0942 0.0219 500.0000
36.1800 29.0045 41.5644 3.9650 0.0710 0.1904 -500.0000
36.2000 29.0050 41.5621 3.9651 0.0551 -0.1306 -341.0765
36.2200 29.0033 41.5621 3.9652 0.0701 -0.1027 458.3851
36.2400 29.0038 41.5597 3.9652 0.0427 -0.2698 -315.6921
36.2600 29.0023 41.5599 3.9653 0.0810 -0.4000 324.2530
36.2800 29.0026 41.5574 3.9653 0.0440 -0.4000 -228.5263
36.3000 29.0011 41.5576 3.9654 0.0407 -0.0258 -413.4702
36.3200 29.0020 41.5557 3.9655 0.0468 0.0599 68.2771
36.3400 29.0005 41.5558 3.9655 0.0165 0.3696 84.1170
36.3600 29.0017 41.5543 3.9656 0.0125 -0.0441 -5.8147
36.3800 29.0006 41.5549 3.9656 -0.0215 0.4000 -6.0063
36.4000 29.0023 41.5539 3.9657 -0.0343 0.1221 -162.8454
36.4200 29.0065 41.5510 3.9658 -0.0070 -0.4000 -500.0000
36.4400 29.0126 41.5455 3.9658 0.0174 -0.2316 326.6165
36.4600 29.0207 41.5376 3.9659 0.0025 -0.2427 454.2279
36.4800 29.0267 41.5320 3.9659 0.0013 -0.0604 295.9951
36.5000 29.0304 41.5285 3.9660 -0.0276 -0.3815 266.3528
36.5200 29.0322 41.5276 3.9661 -0.0163 -0.1958 -421.9189
36.5400 29.0361 41.5244 3.9661 -0.0250 0.1062 41.2082
36.5600 29.0425 41.5192 3.9662 -0.0134 -0.1321 2.3803
36.5800 29.0510 41.5117 3.9663 -0.0509 0.4000 -264.8102
36.6000 29.0623 41.5026 3.9663 -0.0143 -0.3503 500.0000
36.6200 29.0754 41.4909 3.9664 -0.0116 0.0116 274.1809
36.6400 29.0908 41.4770 3.9664 -0.0356 0.2462 -213.4413
36.6600 29.1089 41.4613 3.9665 -0.0750 0.4000 -419.2056
36.6800 29.1297 41.4440 3.9666 -0.0460 -0.3199 112.5202
36.7000 29.1525 41.4242 3.9666 -0.0738 0.3903 399.2739
36.7200 29.1780 41.4027 3.9667 -0.1081 0.4000 -32.0426
36.7400 29.2062 41.3796 3.9668 -0.0876 -0.1579 500.0000
36.7600 29.2365 41.3540 3.9668 -0.1002 0.2252 500.0000
36.7800 29.2692 41.3265 3.9669 -0.0702 -0.3857 -221.4111
36.8000 29.3039 41.2964 3.9670 -0.1107 0.4000 -500.0000
36.8200 29.3414 41.2648 3.9670 -0.0848 -0.2807 120.2575
36.8400 29.3808 41.2307 3.9671 -0.0751 -0.1595 -325.7655
36.8600 29.4225 41.1943 3.9671 -0.0463 -0.4000 -396.6015
36.8800 29.4660 41.1554 3.9672 -0.0188 -0.4000 -500.0000
36.9000 29.5115 41.1139 3.9673 -0.0177 -0.0322 -141.8798
36.9200 29.5593 41.0703 3.9673 0.0011 -0.1626 336.9215
36.9400 29.6091 41.0243 3.9674 0.0148 0.2062 -326.0916
36.9600 29.6565 40.9803 3.9675 0.0431 0.3273 -0.9669
36.9800 29.7012 40.9379 3.9675 0.0172 -0.2429 -386.0056
37.0000 29.7439 40.8981 3.9676 0.0027 -0.2305 392.0344
37.0200 29.7845 40.8606 3.9677 0.0029 -0.0507 331.9854
37.0400 29.8228 40.8252 3.9677 0.0208 0.2305 -164.7040
37.0600 29.8585 40.7917 3.9678 0.0452 0.2078 469.7324
37.0800 29.8916 40.7600 3.9679 0.0422 -0.0208 -100.0564
37.1000 29.9225 40.7304 3.9679 0.0053 -0.3553 -500.0000
37.1200 29.9515 40.7035 3.9680 0.0390 0.3467 295.8928
37.1400 29.9778 40.6782 3.9681 -0.0015 -0.4000 -500.0000
37.1600 30.0023 40.6557 3.9681 0.0259 -0.4000 -500.0000
37.1800 30.0287 40.6306 3.9682 0.0060 -0.1703 -394.0575
37.2000 30.0532 40.6080 3.9683 0.0123 -0.0050 500.0000
37.2200 30.0752 40.5873 3.9683 0.0337 0.2321 87.4329
37.2400 30.0946 40.5685 3.9684 0.0512 0.2230 -140.4862
37.2600 30.1115 40.5516 3.9684 0.0334 -0.2855 500.0000
37.2800 30.1263 40.5371 3.9685 0.0519 0.2346 -132.3423
37.3000 30.1386 40.5244 3.9686 0.0418 -0.1155 -9.4860
37.3200 30.1487 40.5140 3.9686 0.0146 -0.4000 500.0000
37.3400 30.1568 40.5061 3.9687 0.0477 0.3560 200.4588
37.3600 30.1622 40.4998 3.9688 0.0109 -0.4000 -215.8533
37.3800 30.1658 40.4962 3.9688 0.0162 -0.0160 500.0000
37.4000 30.1670 40.4947 3.9689 0.0316 0.1462 204.6317
37.4200 30.1657 40.4950 3.9689 0.0185 0.0739 -500.0000
37.4400 30.1668 40.4935 3.9690 0.0076 -0.0737 -333.5145
37.4600 30.1658 40.4942 3.9691 0.0410 -0.4000 -45.5756
37.4800 30.1667 40.4923 3.9691 0.0409 0.0007 -8.7005
37.5000 30.1652 40.4925 3.9692 0.0573 -0.2003 -76.0534
37.5200 30.1659 40.4903 3.9693 0.0828 0.2834 82.7486
37.5400 30.1639 40.4899 3.9693 0.0904 -0.1480 -387.0583
37.5600 30.1641 40.4873 3.9694 0.1230 0.4000 -102.3943
37.5800 30.1615 40.4863 3.9694 0.0885 0.4000 -44.2421
37.6000 30.1617 40.4837 3.9695 0.0580 -0.4000 256.3969
37.6200 30.1600 40.4837 3.9696 0.0342 0.3520 471.7151
37.6400 30.1610 40.4819 3.9696 0.0554 0.1981 306.0309
37.6600 30.1594 40.4819 3.9697 0.0838 -0.4000 -416.1731
37.6800 30.1596 40.4794 3.9697 0.1159 0.4000 -140.4015
37.7000 30.1572 40.4785 3.9698 0.1237 -0.1694 -500.0000
37.7200 30.1569 40.4754 3.9699 0.1010 -0.2666 19.8373
37.7400 30.1546 40.4747 3.9699 0.1200 -0.4000 -394.9545
37.7600 30.1540 40.4720 3.9696 0.0910 -0.4000 372.0912
37.7800 30.1515 40.4719 3.9693 0.0638 0.4000 500.0000
37.8000 30.1517 40.4700 3.9690 0.1000 0.4000 229.1093
37.8200 30.1490 40.4697 3.9687 0.1294 -0.3136 185.3195
37.8400 30.1483 40.4668 3.9684 0.1010 -0.4000 420.5684
37.8600 30.1457 40.4664 3.9681 0.1057 -0.1019 -320.0226
37.8800 30.1453 40.4639 3.9678 0.0909 -0.0929 -500.0000
37.9000 30.1429 40.4637 3.9675 0.1289 -0.4000 305.1441
37.9200 30.1422 40.4609 3.9673 0.1464 0.1722 262.6494
37.9400 30.1390 40.4598 3.9671 0.1308 0.2175 239.5731
37.9600 30.1384 40.4568 3.9669 0.1452 0.4000 19.0658
37.9800 30.1360 40.4551 3.9674 0.1272 0.2274 -24.2234
38.0000 30.1360 40.4516 3.9678 0.1387 0.0544 500.0000
38.0200 30.1336 40.4500 3.9682 0.1100 0.4000 392.1074
38.0400 30.1339 40.4468 3.9686 0.0827 -0.4000 500.0000
38.0600 30.1322 40.4461 3.9690 0.0909 -0.0559 381.2180
38.0800 30.1322 40.4436 3.9689 0.1252 0.4000 31.8666
38.1000 30.1295 40.4427 3.9688 0.1347 -0.1520 -277.3354
38.1200 30.1290 40.4395 3.9688 0.1356 -0.0350 292.4739
38.1400 30.1261 40.4385 3.9687 0.1111 0.2956 73.9167
38.1600 30.1259 40.4357 3.9686 0.1084 -0.0998 445.6676
38.1800 30.1234 40.4350 3.9686 0.0749 0.4000 32.8553
38.2000 30.1237 40.4327 3.9685 0.0895 0.2183 -317.2220
38.2200 30.1214 40.4324 3.9684 0.1167 -0.2839 204.5080
38.2400 30.1211 40.4295 3.9684 0.1135 -0.0503 88.6908
38.2600 30.1185 40.4287 3.9683 0.0814 0.2962 -500.0000
38.2800 30.1187 40.4264 3.9682 0.0771 0.0240 -477.2302
38.3000 30.1167 40.4262 3.9681 0.0910 -0.2056 -296.0200
38.3200 30.1167 40.4237 3.9681 0.0665 -0.2975 80.5666
38.3400 30.1148 40.4236 3.9680 0.0475 0.2989 500.0000
38.3600 30.1154 40.4218 3.9679 0.0163 -0.3671 11.0873
38.3800 30.1142 40.4225 3.9679 0.0317 -0.2550 -500.0000
38.4000 30.1150 40.4208 3.9678 0.0615 0.2976 318.9960
38.4200 30.1131 40.4209 3.9677 0.0891 -0.3052 109.9286
38.4400 30.1132 40.4184 3.9677 0.0995 0.0883 203.7922
38.4600 30.1108 40.4179 3.9676 0.1383 -0.4000 500.0000
38.4800 30.1102 40.4147 3.9675 0.1575 0.4000 29.4459
38.5000 30.1075 40.4129 3.9679 0.1302 0.4000 500.0000
38.5200 30.1075 40.4093 3.9683 0.1708 0.4000 499.9765
38.5400 30.1047 40.4073 3.9688 0.1557 -0.2176 -16.0741
38.5600 30.1021 40.4055 3.9669 0.1562 0.0020 47.3376
38.5800 30.0997 40.4034 3.9676 0.1456 0.2840 500.0000
38.6000 30.0994 40.3997 3.9680 0.1272 -0.2309 116.6510
38.6200 30.0970 40.3985 3.9683 0.1116 0.1861 41.9327
38.6400 30.0972 40.3953 3.9686 0.0764 -0.4000 -97.4314
38.6600 30.0955 40.3947 3.9689 0.0785 -0.0437 -118.1193
38.6800 30.0961 40.3921 3.9692 0.0545 -0.3187 249.3399
38.7000 30.0947 40.3919 3.9695 0.0670 -0.1434 4.2096
38.7200 30.0954 40.3894 3.9698 0.0849 0.2854 -500.0000
38.7400 30.0936 40.3888 3.9700 0.0829 0.0991 500.0000
38.7600 30.0941 40.3861 3.9703 0.1222 0.3940 430.8424
38.7800 30.0917 40.3849 3.9706 0.1180 0.0541 38.6366
38.8000 30.0917 40.3817 3.9709 0.1586 0.4000 500.0000
38.8200 30.0889 40.3800 3.9711 0.1586 -0.1758 -177.2558
38.8400 30.0873 40.3772 3.9703 0.1467 -0.1863 -128.8984
38.8600 30.0840 40.3762 3.9700 0.1090 0.3647 -500.0000
38.8800 30.0835 40.3737 3.9697 0.1176 0.3815 56.2931
38.9000 30.0816 40.3722 3.9703 0.0885 0.4000 310.5175
38.9200 30.0824 40.3692 3.9709 0.1067 0.2342 -160.6356
38.9400 30.0806 40.3679 3.9715 0.0846 0.3303 325.2703
38.9600 30.0813 40.3650 3.9720 0.1077 0.3470 -497.3734
38.9800 30.0794 40.3638 3.9725 0.0805 -0.3271 55.9839
39.0000 30.0776 40.3632 3.9705 0.1153 -0.4000 58.5647
39.0200 30.0756 40.3619 3.9710 0.0840 0.3402 -168.0020
39.0400 30.0763 40.3590 3.9715 0.1145 0.3650 -55.2260
39.0600 30.0743 40.3577 3.9720 0.0884 0.3026 -24.3027
39.0800 30.0750 40.3547 3.9725 0.0863 0.0265 -330.6957
39.1000 30.0733 40.3539 3.9730 0.0514 -0.4000 -68.8247
39.1200 30.0719 40.3538 3.9710 0.0433 0.1280 219.1684
39.1400 30.0709 40.3535 3.9715 0.0281 -0.2675 487.1099
39.1600 30.0699 40.3537 3.9696 0.0446 -0.2207 -201.4910
39.1800 30.0689 40.3534 3.9701 0.0171 0.4000 276.6415
39.2000 30.0705 40.3515 3.9706 0.0409 0.3225 -287.4739
39.2200 30.0694 40.3513 3.9711 0.0165 0.2850 8.0331
39.2400 30.0710 40.3494 3.9715 0.0250 0.0821 93.1945
39.2600 30.0702 40.3495 3.9720 0.0025 -0.3313 -208.8525
39.2800 30.0698 40.3498 3.9703 -0.0324 0.3302 -500.0000
39.3000 30.0701 40.3504 3.9712 -0.0230 -0.0506 375.0178
39.3200 30.0706 40.3506 3.9746 0.0052 -0.2922 229.6256
39.3400 30.0710 40.3501 3.9804 -0.0047 -0.0676 -316.0499
39.3600 30.0712 40.3500 3.9838 0.0109 -0.1102 455.3574
39.3800 30.0715 40.3495 3.9897 0.0498 0.4000 357.5789
39.4000 30.0710 40.3486 3.9930 0.0724 0.2748 -87.3422
39.4200 30.0699 40.3476 3.9939 0.0451 -0.4000 500.0000
39.4400 30.0689 40.3473 3.9922 0.0077 0.3788 -388.2965
39.4600 30.0687 40.3472 3.9931 0.0345 0.2932 118.0511
39.4800 30.0679 40.3470 3.9914 -0.0061 0.4000 -500.0000
39.5000 30.0679 40.3472 3.9922 0.0294 -0.4000 117.6783
39.5200 30.0677 40.3466 3.9956 -0.0100 -0.4000 -415.1968
39.5400 30.0677 40.3469 3.9965 -0.0453 0.4000 -98.7556
39.5600 30.0684 40.3474 3.9998 -0.0732 0.3222 -25.9530
39.5800 30.0698 40.3481 4.0057 -0.0761 0.1123 500.0000
39.6000 30.0715 40.3487 4.0141 -0.0711 -0.0631 -64.0615
39.6200 30.0734 40.3490 4.0250 -0.1060 0.4000 -122.1345
39.6400 30.0760 40.3496 4.0384 -0.0901 -0.2169 -298.2899
39.6600 30.0787 40.3497 4.0543 -0.0744 -0.1458 107.6164
39.6800 30.0815 40.3494 4.0727 -0.0967 0.3140 179.5986
39.7000 30.0849 40.3493 4.0936 -0.1074 0.1771 135.9665
39.7200 30.0888 40.3492 4.1171 -0.1048 0.0895 500.0000
39.7400 30.0929 40.3490 4.1430 -0.1274 0.4000 500.0000
39.7600 30.0976 40.3490 4.1715 -0.1461 0.3641 500.0000
39.7800 30.1029 40.3492 4.2025 -0.1288 -0.0670 353.2443
39.8000 30.1083 40.3491 4.2360 -0.1039 -0.2241 -195.2254
39.8200 30.1140 40.3485 4.2720 -0.1092 0.1019 -447.9323
39.8400 30.1201 40.3481 4.3105 -0.1137 0.1742 -19.4265
39.8600 30.1266 40.3478 4.3515 -0.0876 -0.2339 -500.0000
39.8800 30.1333 40.3471 4.3950 -0.0911 0.2149 58.0908
39.9000 30.1406 40.3467 4.4411 -0.0536 -0.2247 153.1814
39.9200 30.1480 40.3457 4.4896 -0.0303 -0.0410 122.0638
39.9400 30.1558 40.3446 4.5407 0.0246 -0.4000 73.8855
39.9600 30.1638 40.3427 4.5942 0.0128 -0.4000 12.2270
39.9800 30.1715 40.3415 4.6453 0.0192 -0.0794 -500.0000
40.0000 30.1789 40.3406 4.6938 0.0319 0.0136 -493.6149
